label,script,command,result,elapsed_ms,ok,notok,total,plan_total
full-oracle-fd46d208-wave-1,t8007-cat-file-textconv.sh,t8007-cat-file-textconv.sh,PASS,857,15,0,15,15
full-oracle-fd46d208-wave-1,t8015-blame-diff-algorithm.sh,t8015-blame-diff-algorithm.sh,PASS,519,7,0,7,7
full-oracle-fd46d208-wave-1,t9302-fast-import-unpack-limit.sh,t9302-fast-import-unpack-limit.sh,PASS,1511,3,0,3,3
full-oracle-fd46d208-wave-1,t9901-git-web--browse.sh,t9901-git-web--browse.sh,PASS,961,5,0,5,5
full-oracle-fd46d208-wave-2,t0001-init.sh,init,PASS,5887,103,0,103,103
full-oracle-fd46d208-wave-2,t0009-git-dir-validation.sh,t0009-git-dir-validation.sh,PASS,579,6,0,6,6
full-oracle-fd46d208-wave-2,t0020-crlf.sh,t0020-crlf.sh,PASS,2058,36,0,36,36
full-oracle-fd46d208-wave-2,t0028-working-tree-encoding.sh,t0028-working-tree-encoding.sh,PASS,2223,22,0,22,22
full-oracle-fd46d208-wave-2,t0041-usage.sh,t0041-usage.sh,PASS,670,16,0,16,16
full-oracle-fd46d208-wave-2,t0062-revision-walking.sh,t0062-revision-walking.sh,PASS,422,2,0,2,2
full-oracle-fd46d208-wave-2,t0090-cache-tree.sh,t0090-cache-tree.sh,PASS,3763,23,0,23,23
full-oracle-fd46d208-wave-2,t0202-gettext-perl.sh,t0202-gettext-perl.sh,PASS,516,1,0,1,1
full-oracle-fd46d208-wave-2,t0301-credential-cache.sh,t0301-credential-cache.sh,PASS,6874,52,0,52,52
full-oracle-fd46d208-wave-2,t0601-reffiles-pack-refs.sh,t0601-reffiles-pack-refs.sh,PASS,6414,47,0,47,47
full-oracle-fd46d208-wave-2,t1001-read-tree-m-2way.sh,t1001-read-tree-m-2way.sh,PASS,3845,29,0,29,29
full-oracle-fd46d208-wave-2,t1009-read-tree-new-index.sh,t1009-read-tree-new-index.sh,PASS,531,3,0,3,3
full-oracle-fd46d208-wave-2,t1020-subdirectory.sh,t1020-subdirectory.sh,PASS,1610,15,0,15,15
full-oracle-fd46d208-wave-2,t1100-commit-tree-options.sh,t1100-commit-tree-options.sh,PASS,640,5,0,5,5
full-oracle-fd46d208-wave-2,t1307-config-blob.sh,t1307-config-blob.sh,PASS,729,13,0,13,13
full-oracle-fd46d208-wave-2,t1402-check-ref-format.sh,t1402-check-ref-format.sh,PASS,1590,99,0,99,99
full-oracle-fd46d208-wave-2,t1410-reflog.sh,t1410-reflog.sh,PASS,6365,40,1,41,41
full-oracle-fd46d208-wave-2,t1418-reflog-exists.sh,t1418-reflog-exists.sh,PASS,534,6,0,6,6
full-oracle-fd46d208-wave-2,t1451-fsck-buffer.sh,t1451-fsck-buffer.sh,PASS,1784,72,0,72,72
full-oracle-fd46d208-wave-2,t1503-rev-parse-verify.sh,t1503-rev-parse-verify.sh,PASS,1155,12,0,12,12
full-oracle-fd46d208-wave-2,t1511-rev-parse-caret.sh,t1511-rev-parse-caret.sh,PASS,1105,17,0,17,17
full-oracle-fd46d208-wave-2,t1700-split-index.sh,t1700-split-index.sh,PASS,2981,29,0,29,29
full-oracle-fd46d208-wave-2,t2004-checkout-cache-temp.sh,t2004-checkout-cache-temp.sh,PASS,1198,23,0,23,23
full-oracle-fd46d208-wave-2,t2012-checkout-last.sh,t2012-checkout-last.sh,PASS,3160,22,0,22,22
full-oracle-fd46d208-wave-2,t2020-checkout-detach.sh,t2020-checkout-detach.sh,PASS,2454,26,0,26,26
full-oracle-fd46d208-wave-2,t2030-unresolve-info.sh,t2030-unresolve-info.sh,PASS,3997,14,0,14,14
full-oracle-fd46d208-wave-2,t2082-parallel-checkout-attributes.sh,t2082-parallel-checkout-attributes.sh,PASS,2109,5,0,5,5
full-oracle-fd46d208-wave-2,t2107-update-index-basic.sh,t2107-update-index-basic.sh,PASS,962,10,0,10,10
full-oracle-fd46d208-wave-2,t2206-add-submodule-ignored.sh,t2206-add-submodule-ignored.sh,PASS,1251,8,0,8,8
full-oracle-fd46d208-wave-2,t2406-worktree-repair.sh,t2406-worktree-repair.sh,PASS,2626,24,0,24,24
full-oracle-fd46d208-wave-2,t3004-ls-files-basic.sh,t3004-ls-files-basic.sh,PASS,577,6,0,6,6
full-oracle-fd46d208-wave-2,t3012-ls-files-dedup.sh,t3012-ls-files-dedup.sh,PASS,669,3,0,3,3
full-oracle-fd46d208-wave-2,t3101-ls-tree-dirname.sh,t3101-ls-tree-dirname.sh,PASS,825,19,0,19,19
full-oracle-fd46d208-wave-2,t3203-branch-output.sh,t3203-branch-output.sh,PASS,1786,41,0,41,41
full-oracle-fd46d208-wave-2,t3302-notes-index-expensive.sh,t3302-notes-index-expensive.sh,PASS,3135,12,0,12,12
full-oracle-fd46d208-wave-2,t3311-notes-merge-fanout.sh,t3311-notes-merge-fanout.sh,PASS,17364,24,0,24,24
full-oracle-fd46d208-wave-2,t3405-rebase-malformed.sh,t3405-rebase-malformed.sh,PASS,1144,5,0,5,5
full-oracle-fd46d208-wave-2,t3416-rebase-onto-threedots.sh,t3416-rebase-onto-threedots.sh,PASS,2640,18,0,18,18
full-oracle-fd46d208-wave-2,t3424-rebase-empty.sh,t3424-rebase-empty.sh,PASS,2285,19,1,20,20
full-oracle-fd46d208-wave-2,t3432-rebase-fast-forward.sh,t3432-rebase-fast-forward.sh,PASS,33762,219,6,225,225
full-oracle-fd46d208-wave-2,t3450-history.sh,t3450-history.sh,PASS,396,2,0,2,2
full-oracle-fd46d208-wave-2,t3505-cherry-pick-empty.sh,t3505-cherry-pick-empty.sh,PASS,1713,17,0,17,17
full-oracle-fd46d208-wave-2,t3513-revert-submodule.sh,t3513-revert-submodule.sh,PASS,16537,12,2,14,14
