label,script,command,result,elapsed_ms,ok,notok,total,plan_total
matrix-20260722-oracle-d65a513c-wave-1,t5545-push-options.sh,t5545-push-options.sh,PASS,10320,13,0,13,13
matrix-20260722-oracle-d65a513c-wave-1,t5571-pre-push-hook.sh,t5571-pre-push-hook.sh,PASS,3732,11,0,11,11
matrix-20260722-oracle-d65a513c-wave-1,t5601-clone.sh,t5601-clone.sh,PASS,15134,115,0,115,115
matrix-20260722-oracle-d65a513c-wave-1,t5610-clone-detached.sh,t5610-clone-detached.sh,PASS,689,12,1,13,13
matrix-20260722-oracle-d65a513c-wave-1,t5618-alternate-refs.sh,t5618-alternate-refs.sh,PASS,509,6,0,6,6
matrix-20260722-oracle-d65a513c-wave-1,t5704-protocol-violations.sh,t5704-protocol-violations.sh,PASS,331,3,0,3,3
matrix-20260722-oracle-d65a513c-wave-1,t5810-proto-disable-local.sh,t5810-proto-disable-local.sh,PASS,1964,54,0,54,54
matrix-20260722-oracle-d65a513c-wave-1,t6001-rev-list-graft.sh,t6001-rev-list-graft.sh,PASS,744,14,0,14,14
matrix-20260722-oracle-d65a513c-wave-1,t6009-rev-list-parent.sh,t6009-rev-list-parent.sh,PASS,3372,15,0,15,15
matrix-20260722-oracle-d65a513c-wave-1,t6018-rev-list-glob.sh,t6018-rev-list-glob.sh,PASS,2478,91,4,95,95
matrix-20260722-oracle-d65a513c-wave-1,t6050-replace.sh,t6050-replace.sh,PASS,3431,37,0,37,37
matrix-20260722-oracle-d65a513c-wave-1,t6113-rev-list-bitmap-filters.sh,t6113-rev-list-bitmap-filters.sh,PASS,1104,14,0,14,14
matrix-20260722-oracle-d65a513c-wave-1,t6134-pathspec-in-submodule.sh,t6134-pathspec-in-submodule.sh,PASS,816,3,0,3,3
matrix-20260722-oracle-d65a513c-wave-1,t6400-merge-df.sh,t6400-merge-df.sh,PASS,1170,7,0,7,7
matrix-20260722-oracle-d65a513c-wave-1,t6408-merge-up-to-date.sh,t6408-merge-up-to-date.sh,PASS,676,8,0,8,8
matrix-20260722-oracle-d65a513c-wave-1,t6417-merge-ours-theirs.sh,t6417-merge-ours-theirs.sh,PASS,1331,7,0,7,7
matrix-20260722-oracle-d65a513c-wave-1,t6426-merge-skip-unneeded-updates.sh,t6426-merge-skip-unneeded-updates.sh,PASS,3693,13,0,13,13
matrix-20260722-oracle-d65a513c-wave-1,t6434-merge-recursive-rename-options.sh,t6434-merge-recursive-rename-options.sh,PASS,2076,27,0,27,27
matrix-20260722-oracle-d65a513c-wave-1,t6600-test-reach.sh,t6600-test-reach.sh,PASS,10267,53,0,53,53
matrix-20260722-oracle-d65a513c-wave-1,t7007-show.sh,t7007-show.sh,PASS,1135,18,0,18,18
matrix-20260722-oracle-d65a513c-wave-1,t7061-wtstatus-ignore.sh,t7061-wtstatus-ignore.sh,PASS,881,25,0,25,25
matrix-20260722-oracle-d65a513c-wave-1,t7105-reset-patch.sh,t7105-reset-patch.sh,PASS,1201,13,0,13,13
matrix-20260722-oracle-d65a513c-wave-1,t7300-clean.sh,t7300-clean.sh,PASS,2361,53,2,55,55
matrix-20260722-oracle-d65a513c-wave-1,t7408-submodule-reference.sh,t7408-submodule-reference.sh,PASS,5246,16,0,16,16
matrix-20260722-oracle-d65a513c-wave-1,t7418-submodule-sparse-gitmodules.sh,t7418-submodule-sparse-gitmodules.sh,PASS,2191,9,0,9,9
matrix-20260722-oracle-d65a513c-wave-1,t7426-submodule-get-default-remote.sh,t7426-submodule-get-default-remote.sh,PASS,1890,15,0,15,15
matrix-20260722-oracle-d65a513c-wave-1,t7506-status-submodule.sh,t7506-status-submodule.sh,PASS,3422,40,0,40,40
matrix-20260722-oracle-d65a513c-wave-1,t7514-commit-patch.sh,t7514-commit-patch.sh,PASS,410,3,0,3,3
matrix-20260722-oracle-d65a513c-wave-1,t7524-commit-summary.sh,t7524-commit-summary.sh,PASS,376,2,0,2,2
matrix-20260722-oracle-d65a513c-wave-1,t7604-merge-custom-message.sh,t7604-merge-custom-message.sh,PASS,765,8,0,8,8
matrix-20260722-oracle-d65a513c-wave-1,t7612-merge-verify-signatures.sh,t7612-merge-verify-signatures.sh,PASS,313,16,0,16,16
matrix-20260722-oracle-d65a513c-wave-1,t7800-difftool.sh,t7800-difftool.sh,PASS,15980,95,0,95,95
matrix-20260722-oracle-d65a513c-wave-1,t7817-grep-sparse-checkout.sh,t7817-grep-sparse-checkout.sh,PASS,1012,8,0,8,8
matrix-20260722-oracle-d65a513c-wave-1,t8007-cat-file-textconv.sh,t8007-cat-file-textconv.sh,PASS,773,15,0,15,15
matrix-20260722-oracle-d65a513c-wave-1,t8015-blame-diff-algorithm.sh,t8015-blame-diff-algorithm.sh,PASS,423,7,0,7,7
matrix-20260722-oracle-d65a513c-wave-1,t9302-fast-import-unpack-limit.sh,t9302-fast-import-unpack-limit.sh,PASS,1456,3,0,3,3
matrix-20260722-oracle-d65a513c-wave-1,t9901-git-web--browse.sh,t9901-git-web--browse.sh,PASS,775,5,0,5,5
matrix-20260722-oracle-d65a513c-wave-2,t0001-init.sh,init,PASS,5597,103,0,103,103
matrix-20260722-oracle-d65a513c-wave-2,t0009-git-dir-validation.sh,t0009-git-dir-validation.sh,PASS,513,6,0,6,6
matrix-20260722-oracle-d65a513c-wave-2,t0020-crlf.sh,t0020-crlf.sh,PASS,1863,36,0,36,36
matrix-20260722-oracle-d65a513c-wave-2,t0028-working-tree-encoding.sh,t0028-working-tree-encoding.sh,PASS,2143,22,0,22,22
matrix-20260722-oracle-d65a513c-wave-2,t0041-usage.sh,t0041-usage.sh,PASS,596,16,0,16,16
matrix-20260722-oracle-d65a513c-wave-2,t0062-revision-walking.sh,t0062-revision-walking.sh,PASS,381,2,0,2,2
matrix-20260722-oracle-d65a513c-wave-2,t0090-cache-tree.sh,t0090-cache-tree.sh,PASS,3358,23,0,23,23
matrix-20260722-oracle-d65a513c-wave-2,t0202-gettext-perl.sh,t0202-gettext-perl.sh,PASS,414,1,0,1,1
matrix-20260722-oracle-d65a513c-wave-2,t0301-credential-cache.sh,t0301-credential-cache.sh,PASS,6205,52,0,52,52
matrix-20260722-oracle-d65a513c-wave-2,t0601-reffiles-pack-refs.sh,t0601-reffiles-pack-refs.sh,PASS,5723,47,0,47,47
matrix-20260722-oracle-d65a513c-wave-2,t1001-read-tree-m-2way.sh,t1001-read-tree-m-2way.sh,PASS,3049,29,0,29,29
matrix-20260722-oracle-d65a513c-wave-2,t1009-read-tree-new-index.sh,t1009-read-tree-new-index.sh,PASS,376,3,0,3,3
matrix-20260722-oracle-d65a513c-wave-2,t1020-subdirectory.sh,t1020-subdirectory.sh,PASS,1193,15,0,15,15
matrix-20260722-oracle-d65a513c-wave-2,t1100-commit-tree-options.sh,t1100-commit-tree-options.sh,PASS,451,5,0,5,5
matrix-20260722-oracle-d65a513c-wave-2,t1307-config-blob.sh,t1307-config-blob.sh,PASS,571,13,0,13,13
matrix-20260722-oracle-d65a513c-wave-2,t1402-check-ref-format.sh,t1402-check-ref-format.sh,PASS,1405,99,0,99,99
matrix-20260722-oracle-d65a513c-wave-2,t1410-reflog.sh,t1410-reflog.sh,PASS,5529,40,1,41,41
matrix-20260722-oracle-d65a513c-wave-2,t1418-reflog-exists.sh,t1418-reflog-exists.sh,PASS,449,6,0,6,6
matrix-20260722-oracle-d65a513c-wave-2,t1451-fsck-buffer.sh,t1451-fsck-buffer.sh,PASS,1543,72,0,72,72
matrix-20260722-oracle-d65a513c-wave-2,t1503-rev-parse-verify.sh,t1503-rev-parse-verify.sh,PASS,1013,12,0,12,12
matrix-20260722-oracle-d65a513c-wave-2,t1511-rev-parse-caret.sh,t1511-rev-parse-caret.sh,PASS,1096,17,0,17,17
matrix-20260722-oracle-d65a513c-wave-2,t1700-split-index.sh,t1700-split-index.sh,PASS,2639,29,0,29,29
matrix-20260722-oracle-d65a513c-wave-2,t2004-checkout-cache-temp.sh,t2004-checkout-cache-temp.sh,PASS,1128,23,0,23,23
matrix-20260722-oracle-d65a513c-wave-2,t2012-checkout-last.sh,t2012-checkout-last.sh,PASS,2621,22,0,22,22
matrix-20260722-oracle-d65a513c-wave-2,t2020-checkout-detach.sh,t2020-checkout-detach.sh,PASS,2225,26,0,26,26
matrix-20260722-oracle-d65a513c-wave-2,t2030-unresolve-info.sh,t2030-unresolve-info.sh,PASS,3649,14,0,14,14
matrix-20260722-oracle-d65a513c-wave-2,t2082-parallel-checkout-attributes.sh,t2082-parallel-checkout-attributes.sh,PASS,1902,5,0,5,5
matrix-20260722-oracle-d65a513c-wave-2,t2107-update-index-basic.sh,t2107-update-index-basic.sh,PASS,889,10,0,10,10
matrix-20260722-oracle-d65a513c-wave-2,t2206-add-submodule-ignored.sh,t2206-add-submodule-ignored.sh,PASS,1262,8,0,8,8
matrix-20260722-oracle-d65a513c-wave-2,t2406-worktree-repair.sh,t2406-worktree-repair.sh,PASS,2433,24,0,24,24
matrix-20260722-oracle-d65a513c-wave-2,t3004-ls-files-basic.sh,t3004-ls-files-basic.sh,PASS,556,6,0,6,6
matrix-20260722-oracle-d65a513c-wave-2,t3012-ls-files-dedup.sh,t3012-ls-files-dedup.sh,PASS,745,3,0,3,3
matrix-20260722-oracle-d65a513c-wave-2,t3101-ls-tree-dirname.sh,t3101-ls-tree-dirname.sh,PASS,764,19,0,19,19
matrix-20260722-oracle-d65a513c-wave-2,t3203-branch-output.sh,t3203-branch-output.sh,PASS,1729,41,0,41,41
matrix-20260722-oracle-d65a513c-wave-2,t3302-notes-index-expensive.sh,t3302-notes-index-expensive.sh,PASS,2825,12,0,12,12
matrix-20260722-oracle-d65a513c-wave-2,t3311-notes-merge-fanout.sh,t3311-notes-merge-fanout.sh,PASS,14735,24,0,24,24
matrix-20260722-oracle-d65a513c-wave-2,t3405-rebase-malformed.sh,t3405-rebase-malformed.sh,PASS,913,5,0,5,5
matrix-20260722-oracle-d65a513c-wave-2,t3416-rebase-onto-threedots.sh,t3416-rebase-onto-threedots.sh,PASS,2233,18,0,18,18
matrix-20260722-oracle-d65a513c-wave-2,t3424-rebase-empty.sh,t3424-rebase-empty.sh,PASS,1942,19,1,20,20
matrix-20260722-oracle-d65a513c-wave-2,t3432-rebase-fast-forward.sh,t3432-rebase-fast-forward.sh,PASS,28004,219,6,225,225
matrix-20260722-oracle-d65a513c-wave-2,t3450-history.sh,t3450-history.sh,PASS,339,2,0,2,2
matrix-20260722-oracle-d65a513c-wave-2,t3505-cherry-pick-empty.sh,t3505-cherry-pick-empty.sh,PASS,1372,17,0,17,17
matrix-20260722-oracle-d65a513c-wave-2,t3513-revert-submodule.sh,t3513-revert-submodule.sh,PASS,13667,12,2,14,14
matrix-20260722-oracle-d65a513c-wave-2,t3702-add-edit.sh,t3702-add-edit.sh,PASS,652,3,0,3,3
matrix-20260722-oracle-d65a513c-wave-2,t3903-stash.sh,t3903-stash.sh,PASS,16880,143,2,145,145
matrix-20260722-oracle-d65a513c-wave-2,t3920-crlf-messages.sh,t3920-crlf-messages.sh,PASS,1554,18,0,18,18
matrix-20260722-oracle-d65a513c-wave-2,t4007-rename-3.sh,t4007-rename-3.sh,PASS,634,13,0,13,13
matrix-20260722-oracle-d65a513c-wave-2,t4015-diff-whitespace.sh,t4015-diff-whitespace.sh,PASS,7523,136,0,136,136
matrix-20260722-oracle-d65a513c-wave-2,t4024-diff-optimize-common.sh,t4024-diff-optimize-common.sh,PASS,647,2,0,2,2
matrix-20260722-oracle-d65a513c-wave-2,t4032-diff-inter-hunk-context.sh,t4032-diff-inter-hunk-context.sh,PASS,1562,38,0,38,38
matrix-20260722-oracle-d65a513c-wave-2,t4040-whitespace-status.sh,t4040-whitespace-status.sh,PASS,664,11,0,11,11
matrix-20260722-oracle-d65a513c-wave-2,t4048-diff-combined-binary.sh,t4048-diff-combined-binary.sh,PASS,1300,14,0,14,14
matrix-20260722-oracle-d65a513c-wave-2,t4056-diff-order.sh,t4056-diff-order.sh,PASS,1125,23,0,23,23
matrix-20260722-oracle-d65a513c-wave-2,t4064-diff-oidfind.sh,t4064-diff-oidfind.sh,PASS,1406,10,0,10,10
matrix-20260722-oracle-d65a513c-wave-2,t4072-diff-max-depth.sh,t4072-diff-max-depth.sh,PASS,1557,50,26,76,76
matrix-20260722-oracle-d65a513c-wave-2,t4105-apply-fuzz.sh,t4105-apply-fuzz.sh,PASS,568,9,0,9,9
matrix-20260722-oracle-d65a513c-wave-2,t4113-apply-ending.sh,t4113-apply-ending.sh,PASS,484,3,0,3,3
matrix-20260722-oracle-d65a513c-wave-2,t4121-apply-diffs.sh,t4121-apply-diffs.sh,PASS,557,2,0,2,2
matrix-20260722-oracle-d65a513c-wave-2,t4129-apply-samemode.sh,t4129-apply-samemode.sh,PASS,3321,23,0,23,23
matrix-20260722-oracle-d65a513c-wave-2,t4137-apply-submodule.sh,t4137-apply-submodule.sh,PASS,21584,24,4,28,28
matrix-20260722-oracle-d65a513c-wave-2,t4200-rerere.sh,t4200-rerere.sh,PASS,5125,36,0,36,36
matrix-20260722-oracle-d65a513c-wave-2,t4208-log-magic-pathspec.sh,t4208-log-magic-pathspec.sh,PASS,1446,21,0,21,21
matrix-20260722-oracle-d65a513c-wave-2,t4216-log-bloom.sh,t4216-log-bloom.sh,PASS,18639,165,0,165,165
matrix-20260722-oracle-d65a513c-wave-2,t5001-archive-attr.sh,t5001-archive-attr.sh,PASS,878,44,0,44,44
